group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1627936,Alex Caruso,Alex,1610612747,LAL,26.0,21,16,5,0.762,2.4,0.5,0.5,0.444,0.0,0.0,0.333,0.556,0.111,0.444,0.5,0.5,0.0,0.0,0.5,0.5,2,6,0.333,142,49,180,36,257,222,137,179,130,224,14,35,142,135,134,144,214,82,203,108,233,226,252
Players,203076,Anthony Davis,Anthony,1610612747,LAL,27.0,27,19,8,0.704,3.7,0.645,0.355,0.37,0.065,0.261,0.033,0.369,0.272,0.304,0.412,0.588,1.0,0.0,0.6,0.4,25,62,0.403,84,26,254,56,58,182,211,218,105,156,142,93,51,202,170,137,1,82,179,151,23,20,190
Players,202340,Avery Bradley,Avery,1610612747,LAL,29.0,12,7,5,0.583,2.8,0.5,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1,6,0.167,232,198,180,139,195,222,137,1,1,224,157,297,1,296,1,232,214,82,1,237,283,226,331
Players,201980,Danny Green,Danny,1610612747,LAL,33.0,26,18,8,0.692,2.3,0.063,0.938,0.1,0.1,0.75,0.15,0.15,0.05,0.0,1.0,0.0,1.0,0.0,1.0,0.0,6,16,0.375,98,31,254,63,265,359,35,302,76,28,55,251,197,296,1,232,1,82,1,237,147,139,223
Players,203079,Dion Waiters,Dion,1610612747,LAL,28.0,3,1,2,0.333,2.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,364,358,82,331,282,361,1,307,130,224,157,297,210,296,245,232,214,82,304,237,340,313,340
Players,2730,Dwight Howard,Dwight,1610612747,LAL,34.0,17,13,4,0.765,2.5,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.0,0.8,0.25,0.75,0.0,0.0,0.25,0.75,4,7,0.571,187,91,148,35,234,1,312,42,130,224,157,221,210,34,203,93,214,82,282,57,184,216,71
Players,201580,JaVale McGee,JaVale,1610612747,LAL,32.0,6,4,2,0.667,1.7,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2,2,1.0,316,261,82,77,340,1,312,1,130,224,157,297,210,1,1,232,214,82,1,237,233,313,1
Players,201162,Jared Dudley,Jared,1610612747,LAL,34.0,1,0,1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,414,415,28,415,422,361,312,307,130,224,157,297,210,296,245,232,214,82,304,237,340,394,340
Players,203484,Kentavious Caldwell-Pope,Kentavious,1610612747,LAL,27.0,25,16,9,0.64,3.3,0.353,0.647,0.276,0.069,0.517,0.069,0.207,0.0,0.207,1.0,0.0,1.0,0.0,1.0,0.0,9,17,0.529,105,49,279,95,118,302,92,252,101,85,115,219,210,249,1,232,1,82,1,237,110,132,87
Players,1628398,Kyle Kuzma,Kyle,1610612747,LAL,24.0,16,11,5,0.688,2.5,0.222,0.778,0.211,0.0,0.789,0.0,0.0,0.0,0.211,1.0,0.0,1.0,0.0,1.0,0.0,7,9,0.778,194,119,180,68,241,339,54,275,130,23,157,297,210,247,1,232,1,82,1,237,136,200,29
Players,2544,LeBron James,LeBron,1610612747,LAL,35.0,30,20,10,0.667,3.7,0.544,0.456,0.528,0.028,0.208,0.056,0.264,0.139,0.5,0.0,1.0,0.0,1.0,0.0,1.0,24,68,0.353,56,22,297,77,62,212,182,129,127,185,128,176,122,103,245,1,214,1,304,1,28,13,242
Players,202693,Markieff Morris,Markieff,1610612747,LAL,30.0,10,3,7,0.3,2.3,0.25,0.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.0,259,284,232,362,260,333,58,307,130,224,157,1,210,296,245,232,214,82,304,237,340,268,340
Players,1626188,Quinn Cook,Quinn,1610612747,LAL,27.0,2,0,2,0.0,3.9,0.2,0.8,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,383,415,82,415,42,342,47,307,130,1,157,297,13,296,245,232,1,82,1,237,233,246,191
Players,200765,Rajon Rondo,Rajon,1610612747,LAL,34.0,11,9,2,0.818,2.3,0.667,0.333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,6,0.167,245,157,82,32,259,162,216,1,1,224,157,297,210,296,245,1,214,82,304,1,283,226,331
