close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1627783,Pascal Siakam,1610612761,TOR,F,28.0,6,6,1.0,48,96,0.5,0.462,0.038
1630173,Precious Achiuwa,1610612761,TOR,F,22.0,6,6,1.0,34,70,0.486,0.476,0.01
1628384,OG Anunoby,1610612761,TOR,F,24.0,6,6,1.0,23,59,0.39,0.463,-0.073
1629018,Gary Trent Jr.,1610612761,TOR,G-F,23.0,6,6,1.0,24,56,0.429,0.451,-0.023
1630567,Scottie Barnes,1610612761,TOR,F,20.0,4,4,1.0,24,48,0.5,0.457,0.043
1628449,Chris Boucher,1610612761,TOR,F-C,29.0,6,6,1.0,18,45,0.4,0.479,-0.079
201152,Thaddeus Young,1610612761,TOR,F,34.0,6,6,1.0,29,43,0.674,0.469,0.206
1627832,Fred VanVleet,1610612761,TOR,G,28.0,4,4,1.0,24,43,0.558,0.468,0.091
203920,Khem Birch,1610612761,TOR,C,29.0,6,6,1.0,19,33,0.576,0.469,0.107
1630201,Malachi Flynn,1610612761,TOR,G,24.0,5,5,1.0,10,19,0.526,0.478,0.048
1629139,Yuta Watanabe,1610612761,TOR,G-F,27.0,3,3,1.0,3,7,0.429,0.487,-0.058
1629717,Armoni Brooks,1610612761,TOR,G,24.0,4,4,1.0,2,6,0.333,0.505,-0.172
1630625,Dalano Banton,1610612761,TOR,F,22.0,3,3,1.0,4,5,0.8,0.497,0.303
1629004,Svi Mykhailiuk,1610612761,TOR,G-F,25.0,1,1,1.0,1,2,0.5,0.462,0.039
